
EXP:	Mon Oct 31 09:20:45 2005
CONFLICTS SIMULATION:
Mode 2: Initialisation from file conflicts1.net

Number of agents=	69
Number of connections=	98
BEGIN OF REP #1 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.5
 STEP/VERSION	Mean(State)	Min(State)	Max(State)	SD(State)	Mean(Acctivity)	Min(Acctivity)	Max(Acctivity)	SD(Acctivity)	
510	0.851582	0.70686	0.876773	0.0305572	0.828173	-0.00717123	0.872563	0.170267	
520	0.852239	0.718871	0.874442	0.0283126	0.828124	-0.00743972	0.871868	0.170279	
530	0.852028	0.712364	0.875004	0.0294915	0.829606	-0.00723742	0.876786	0.170577	
540	0.853368	0.719414	0.875496	0.0279555	0.829419	-0.00699618	0.870434	0.170511	
550	0.852546	0.721185	0.874423	0.028307	0.829626	-0.00726548	0.875496	0.170603	
560	0.85244	0.717973	0.874332	0.0292875	0.829456	-0.00706921	0.876501	0.170521	
570	0.853452	0.730798	0.873144	0.025497	0.829763	-0.00719151	0.873447	0.170606	
580	0.852707	0.722295	0.873436	0.0276131	0.828489	-0.00706957	0.872354	0.170348	
590	0.852345	0.710631	0.876851	0.0284124	0.829862	-0.00727246	0.877761	0.170643	
600	0.852328	0.722015	0.87286	0.0257601	0.828895	-0.00734027	0.871197	0.17042	
610	0.851543	0.698432	0.870136	0.0304773	0.828807	-0.00704772	0.875371	0.170416	
620	0.85314	0.708979	0.873308	0.0283667	0.830343	-0.00718617	0.87425	0.170726	
630	0.851626	0.712616	0.870453	0.0283738	0.82905	-0.00731637	0.874893	0.170473	
640	0.851048	0.712508	0.87534	0.0287914	0.828963	-0.00730844	0.872664	0.170435	
650	0.851596	0.712748	0.872653	0.0279415	0.829047	-0.00728667	0.871351	0.170459	
660	0.85317	0.718552	0.873804	0.0283212	0.83053	-0.00731126	0.873655	0.170769	
670	0.853103	0.734825	0.872223	0.0262322	0.829111	-0.00717135	0.872521	0.170448	
680	0.852454	0.707616	0.872355	0.0298093	0.828884	-0.00742395	0.87147	0.170443	
690	0.852543	0.717255	0.870021	0.0290856	0.829306	-0.00705086	0.872428	0.170524	
700	0.852289	0.719537	0.872716	0.0259874	0.829994	-0.00704455	0.876472	0.170618	
710	0.852871	0.708416	0.874611	0.0284729	0.829294	-0.00712513	0.87214	0.170496	
720	0.853501	0.705021	0.880375	0.0294752	0.830457	-0.00695996	0.880094	0.17073	
730	0.853314	0.70773	0.876907	0.0303786	0.828982	-0.00708509	0.875235	0.170423	
740	0.853285	0.717025	0.875476	0.0270447	0.828622	-0.00702722	0.875579	0.170384	
750	0.852132	0.707809	0.869716	0.0308718	0.829765	-0.00701702	0.875734	0.170585	
760	0.85229	0.717807	0.870556	0.0275037	0.829047	-0.00702429	0.870637	0.170428	
770	0.851897	0.712079	0.871974	0.0262386	0.829141	-0.00723799	0.870697	0.170456	
780	0.853057	0.723702	0.872423	0.0276048	0.830105	-0.00736604	0.871556	0.170694	
790	0.853327	0.712476	0.874405	0.0293447	0.828038	-0.0070635	0.873635	0.170235	
800	0.852441	0.728713	0.873094	0.0270316	0.828411	-0.00722462	0.871004	0.170336	
810	0.852003	0.707244	0.877506	0.0291847	0.82839	-0.00733196	0.87483	0.170334	
820	0.852179	0.714993	0.876037	0.0300453	0.828138	-0.00708957	0.872125	0.17025	
830	0.851979	0.700803	0.872325	0.0311799	0.829061	-0.00715095	0.870409	0.170446	
840	0.853269	0.715322	0.875311	0.0279941	0.830203	-0.00699155	0.871146	0.170658	
850	0.852111	0.716791	0.872212	0.0288593	0.830251	-0.00716008	0.879625	0.17071	
860	0.85282	0.716583	0.873401	0.0277047	0.830616	-0.00706451	0.874716	0.170759	
870	0.854037	0.715853	0.871353	0.0274454	0.829428	-0.00745672	0.872181	0.170552	
880	0.852694	0.72214	0.87557	0.0275663	0.829224	-0.00729491	0.87299	0.170488	
890	0.85259	0.722933	0.874775	0.0277042	0.828771	-0.00732253	0.877075	0.170433	
900	0.852686	0.71653	0.871472	0.0297403	0.831191	-0.00736045	0.87735	0.170948	
910	0.853574	0.715103	0.878201	0.0287718	0.830197	-0.00704249	0.874543	0.170661	
920	0.852423	0.713933	0.871819	0.0299517	0.827982	-0.00699107	0.876099	0.170219	
930	0.85287	0.711306	0.876277	0.0280709	0.82867	-0.00748971	0.872576	0.170414	
940	0.851595	0.706293	0.870424	0.0306952	0.82974	-0.00717593	0.870727	0.170566	
950	0.852443	0.732571	0.873851	0.0264561	0.832135	-0.00718207	0.874999	0.171088	
960	0.851564	0.710839	0.874605	0.0283547	0.828786	-0.00706802	0.870703	0.170356	
970	0.850916	0.691354	0.875608	0.0309353	0.828019	-0.00697515	0.871616	0.170192	
980	0.852419	0.716028	0.871052	0.0290035	0.829337	-0.00725771	0.876248	0.170506	
990	0.853051	0.720931	0.875521	0.0279467	0.830634	-0.00730303	0.875334	0.170772	
1000	0.852629	0.708812	0.871676	0.0295812	0.828953	-0.0071764	0.872075	0.170419	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #65 M.of.INITIAL=	-5.55112e-017	M.of.NOISE=	0.4
0	1.86019e-008	-5.20495e-007	3.78872e-007	1.96111e-007	0	0	0	0	
10	0.87969	0.781398	0.89812	0.0213142	0.852759	-0.00788347	0.896488	0.175355	
20	0.877557	0.775424	0.893179	0.0214926	0.852395	-0.00796822	0.8973	0.175283	
30	0.880409	0.775679	0.900909	0.0214136	0.85221	-0.00802072	0.897389	0.175263	
40	0.878869	0.785034	0.894468	0.0205586	0.850822	-0.00779273	0.893734	0.174948	
50	0.879009	0.773901	0.896471	0.0226325	0.850182	-0.00788348	0.891285	0.174807	
60	0.878405	0.764254	0.897587	0.0213465	0.851871	-0.00778032	0.897865	0.175164	
70	0.880109	0.782084	0.897678	0.0203093	0.852093	-0.00787825	0.894538	0.175215	
80	0.879366	0.780694	0.897186	0.0214524	0.85126	-0.00795572	0.895126	0.175039	
90	0.877142	0.761228	0.895169	0.0231914	0.85127	-0.00773817	0.895043	0.175052	
100	0.878168	0.769808	0.894911	0.0230045	0.851804	-0.00785372	0.895154	0.175154	
110	0.87802	0.779903	0.894642	0.0218531	0.850686	-0.00768403	0.896231	0.174934	
120	0.877444	0.770553	0.897532	0.0212152	0.850981	-0.00787354	0.894945	0.174988	
130	0.877844	0.778712	0.894055	0.0199244	0.852155	-0.00777496	0.896509	0.175215	
140	0.87925	0.780111	0.894577	0.0211421	0.850653	-0.0077045	0.894554	0.174907	
150	0.877921	0.777415	0.892718	0.0211017	0.853076	-0.00764932	0.899709	0.175419	
160	0.879848	0.773382	0.899534	0.0207118	0.851461	-0.00774088	0.89576	0.175062	
170	0.878815	0.778065	0.895198	0.0208398	0.8515	-0.00786388	0.897736	0.17512	
180	0.878809	0.769483	0.897412	0.0225651	0.850512	-0.00775544	0.893868	0.1749	
190	0.877353	0.763016	0.894751	0.0230741	0.852171	-0.00778077	0.895753	0.175224	
200	0.877434	0.780755	0.895253	0.0211482	0.852053	-0.00775246	0.894194	0.175181	
210	0.878483	0.775791	0.89245	0.0213543	0.851512	-0.00763805	0.894433	0.175071	
220	0.878892	0.775673	0.895673	0.0210895	0.851549	-0.00777475	0.895232	0.175094	
230	0.87908	0.785586	0.89714	0.0203093	0.853896	-0.0079461	0.899505	0.175614	
240	0.878525	0.766426	0.896639	0.0207514	0.852645	-0.00780683	0.896516	0.175322	
250	0.879179	0.774716	0.89506	0.0208148	0.850861	-0.00765157	0.89523	0.174956	
260	0.878994	0.772065	0.895877	0.021984	0.851692	-0.00773686	0.896035	0.175118	
270	0.880042	0.790849	0.895646	0.0192957	0.852793	-0.00784032	0.898825	0.175382	
280	0.877975	0.762607	0.90003	0.0218182	0.851691	-0.00769095	0.894888	0.175134	
290	0.878127	0.780999	0.891891	0.0206069	0.851324	-0.00789618	0.89408	0.17505	
300	0.877967	0.770868	0.900214	0.0220132	0.852749	-0.0078331	0.895356	0.17536	
310	0.877781	0.783066	0.894785	0.0206792	0.851503	-0.00786239	0.896254	0.175085	
320	0.877566	0.779712	0.896067	0.0203608	0.850736	-0.0076991	0.894058	0.174924	
330	0.877899	0.765058	0.894316	0.0214556	0.851665	-0.00777042	0.896022	0.175172	
340	0.878873	0.770762	0.897965	0.0209764	0.851671	-0.00782139	0.894751	0.175125	
350	0.878146	0.77332	0.895527	0.0212805	0.852054	-0.00789239	0.896186	0.175222	
360	0.878382	0.778041	0.898338	0.0205874	0.85133	-0.00766366	0.895049	0.175053	
370	0.877898	0.767135	0.899474	0.0227298	0.851288	-0.00770821	0.892279	0.175028	
380	0.877801	0.762209	0.894399	0.0236887	0.852914	-0.00790888	0.897653	0.175414	
390	0.87853	0.770896	0.893398	0.0214592	0.849868	-0.00779014	0.893299	0.174751	
400	0.878018	0.77673	0.896065	0.0208768	0.850985	-0.00769208	0.894945	0.174977	
410	0.878096	0.768406	0.896849	0.0221186	0.852336	-0.0077855	0.894554	0.175256	
420	0.879246	0.770579	0.895603	0.0213187	0.852222	-0.00778451	0.895194	0.175234	
430	0.878851	0.774714	0.895204	0.0209649	0.851226	-0.0079031	0.893912	0.17504	
440	0.878698	0.775056	0.894979	0.0214469	0.851865	-0.00764703	0.894194	0.175138	
450	0.87887	0.783598	0.899343	0.0213993	0.852872	-0.00787164	0.895583	0.175368	
460	0.879044	0.78958	0.895383	0.0193266	0.851411	-0.00784288	0.895336	0.175086	
470	0.879275	0.781638	0.895165	0.0198488	0.853081	-0.00781656	0.895598	0.1754	
480	0.879634	0.773677	0.897006	0.0226431	0.853366	-0.00797431	0.89531	0.17547	
490	0.877599	0.770113	0.896125	0.023249	0.851286	-0.00767113	0.89361	0.175035	
500	0.878505	0.768161	0.900661	0.0229242	0.850984	-0.00770392	0.894533	0.174982	
510	0.879347	0.772375	0.896279	0.022563	0.852298	-0.00768067	0.898257	0.17526	
520	0.878561	0.779	0.891981	0.0211011	0.852521	-0.00782754	0.897623	0.175308	
530	0.877594	0.771012	0.895904	0.0212835	0.851895	-0.00778985	0.89509	0.175167	
540	0.877173	0.767994	0.895875	0.02326	0.851573	-0.00787324	0.895805	0.175108	
550	0.87895	0.771229	0.89497	0.0213964	0.850115	-0.00785502	0.89563	0.1748	
560	0.878589	0.768906	0.89451	0.0210368	0.85124	-0.00786193	0.893589	0.175039	
570	0.878226	0.762724	0.893746	0.0217891	0.852548	-0.00789839	0.89741	0.175323	
580	0.878489	0.784968	0.893468	0.0194514	0.850981	-0.00777235	0.89453	0.174961	
590	0.879309	0.776066	0.895736	0.0203113	0.851916	-0.00786787	0.8947	0.175181	
600	0.878229	0.767968	0.893172	0.0218814	0.851213	-0.00778286	0.896109	0.17505	
610	0.880087	0.783967	0.896281	0.0201769	0.851573	-0.00794009	0.896951	0.175131	
620	0.878519	0.7723	0.896674	0.0208822	0.85249	-0.00768815	0.894015	0.175275	
630	0.880013	0.780601	0.895778	0.0205503	0.852256	-0.00780416	0.894588	0.175245	
640	0.877176	0.773978	0.893034	0.02185	0.852544	-0.00774688	0.901868	0.17531	
650	0.878962	0.770264	0.89972	0.0221616	0.853185	-0.00764529	0.896845	0.175408	
660	0.878404	0.770325	0.897799	0.0217324	0.852885	-0.0077363	0.893699	0.175351	
670	0.878422	0.769567	0.895433	0.021467	0.851356	-0.00789662	0.895001	0.175078	
680	0.878366	0.789096	0.897805	0.0200438	0.851573	-0.00779055	0.893994	0.175089	
690	0.877778	0.777369	0.893777	0.020647	0.85202	-0.00776202	0.894941	0.17519	
700	0.878996	0.782246	0.896016	0.0204465	0.853733	-0.00775095	0.899649	0.175576	
710	0.879003	0.782345	0.898614	0.0217961	0.852217	-0.00779893	0.900094	0.175268	
720	0.879292	0.776892	0.898871	0.0205899	0.851618	-0.00786326	0.89714	0.175121	
730	0.879171	0.788399	0.895157	0.019598	0.851206	-0.00787319	0.893143	0.175028	
740	0.878463	0.781998	0.896773	0.0211728	0.851531	-0.00786196	0.892685	0.175077	
750	0.878116	0.770675	0.895618	0.0216952	0.851808	-0.00781474	0.894079	0.175145	
760	0.877682	0.778299	0.894924	0.0218858	0.85203	-0.00763188	0.896569	0.175186	
770	0.879649	0.773926	0.89385	0.0208917	0.851454	-0.00773649	0.896223	0.175078	
780	0.87819	0.772543	0.896183	0.0214726	0.852021	-0.00786801	0.894211	0.175191	
790	0.879363	0.763793	0.895246	0.0228498	0.851414	-0.00782891	0.893057	0.175053	
800	0.879996	0.766915	0.89635	0.022222	0.850553	-0.00790455	0.893826	0.174892	
810	0.87922	0.769676	0.896272	0.0227891	0.852801	-0.00793712	0.895989	0.175391	
820	0.878142	0.76969	0.894548	0.0218681	0.854061	-0.00775396	0.899914	0.175607	
830	0.87793	0.771258	0.898466	0.0229125	0.850588	-0.0077068	0.894834	0.174925	
840	0.878929	0.78313	0.897788	0.0210798	0.853234	-0.00769806	0.895385	0.17544	
850	0.878094	0.766695	0.895244	0.0229181	0.852505	-0.0077269	0.896069	0.175272	
860	0.878468	0.767683	0.895256	0.0226304	0.851832	-0.00780887	0.895068	0.175149	
870	0.878066	0.769472	0.894744	0.0215732	0.85083	-0.00758209	0.896304	0.174923	
880	0.878255	0.776324	0.892791	0.0205239	0.851683	-0.00784483	0.894522	0.175127	
890	0.877777	0.770357	0.898396	0.0227273	0.852441	-0.00766428	0.898608	0.175297	
900	0.878999	0.782042	0.89719	0.0213993	0.850857	-0.00776983	0.895706	0.174955	
910	0.878512	0.781619	0.897265	0.0196228	0.852808	-0.00781148	0.896033	0.175342	
920	0.877992	0.776494	0.894322	0.0221809	0.851853	-0.00790965	0.897825	0.175175	
930	0.879001	0.770894	0.893858	0.0215391	0.851481	-0.00767772	0.896975	0.175076	
940	0.878179	0.765438	0.897254	0.0240653	0.851772	-0.00769962	0.896165	0.175128	
950	0.877048	0.779255	0.893781	0.0200041	0.851548	-0.0079403	0.896983	0.175135	
960	0.878521	0.771307	0.894095	0.0221276	0.850547	-0.00777853	0.893974	0.174915	
970	0.878959	0.7807	0.895301	0.0213644	0.852244	-0.00784395	0.892711	0.175238	
980	0.878359	0.781516	0.895995	0.0214962	0.851884	-0.00772988	0.894394	0.17515	
990	0.87921	0.778074	0.898173	0.0223393	0.851227	-0.00770549	0.892863	0.175003	
1000	0.878935	0.771693	0.89625	0.0221366	0.851762	-0.0077293	0.897004	0.175141	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #66 M.of.INITIAL=	-5.55112e-017	M.of.NOISE=	0.5
0	3.69968e-008	-4.88461e-007	5.85915e-007	2.2041e-007	0	0	0	0	
10	0.900451	0.813106	0.912408	0.0163947	0.870653	-0.00831073	0.915538	0.179044	
20	0.899093	0.819192	0.91481	0.0158442	0.870718	-0.00814933	0.911833	0.179027	
30	0.900456	0.822854	0.917167	0.016353	0.870205	-0.00836571	0.912943	0.178953	
40	0.899868	0.811698	0.913118	0.0173708	0.870972	-0.00824942	0.918028	0.179116	
50	0.89955	0.820071	0.914076	0.0165775	0.869948	-0.0082213	0.912372	0.178886	
60	0.899486	0.82623	0.91116	0.0158576	0.869724	-0.00811959	0.913014	0.178831	
70	0.899842	0.813751	0.913692	0.0166263	0.870816	-0.00829332	0.91305	0.179071	
80	0.899687	0.822733	0.914695	0.0168437	0.870831	-0.00822819	0.917464	0.179083	
90	0.899472	0.819914	0.914809	0.0167434	0.870353	-0.00826218	0.914316	0.178967	
100	0.900261	0.821913	0.913471	0.0163732	0.869996	-0.00821297	0.913287	0.178898	
110	0.899715	0.822081	0.912131	0.0163251	0.871095	-0.00816845	0.913178	0.179121	
120	0.900016	0.811179	0.913635	0.0172407	0.871308	-0.00829325	0.912987	0.179171	
130	0.899436	0.822448	0.916758	0.0165867	0.869491	-0.00815746	0.91232	0.178777	
140	0.900488	0.831534	0.913369	0.014179	0.869712	-0.00812434	0.911053	0.178822	
150	0.899967	0.809508	0.915642	0.0178309	0.869494	-0.0082775	0.913819	0.178809	
160	0.899136	0.819138	0.910711	0.0171504	0.870181	-0.00820813	0.914117	0.178933	
170	0.899603	0.810451	0.915072	0.0173574	0.869918	-0.00807892	0.914064	0.178872	
180	0.899638	0.823205	0.91147	0.0159514	0.869284	-0.00817024	0.913525	0.178754	
190	0.900297	0.808455	0.91383	0.0171632	0.870128	-0.00807634	0.912469	0.17891	
200	0.901201	0.822988	0.915032	0.0158985	0.871087	-0.00835743	0.914258	0.179135	
210	0.899109	0.818021	0.917039	0.017085	0.869689	-0.00821794	0.913676	0.178846	
220	0.899623	0.818485	0.912687	0.016586	0.870499	-0.00828192	0.913603	0.179019	
230	0.8995	0.81839	0.912194	0.0167652	0.870639	-0.0081822	0.913241	0.179021	
240	0.899474	0.818334	0.913068	0.0168843	0.870496	-0.00821521	0.913196	0.178999	
250	0.90032	0.811127	0.912601	0.0178672	0.870272	-0.0080883	0.911993	0.178939	
260	0.89928	0.825413	0.914834	0.0163179	0.870688	-0.00824819	0.913031	0.179038	
270	0.899618	0.823624	0.912547	0.015844	0.871857	-0.00832709	0.919373	0.179311	
280	0.898647	0.817027	0.914886	0.0171195	0.870841	-0.00816274	0.916681	0.17907	
290	0.899445	0.814406	0.912905	0.0177438	0.870868	-0.00829332	0.913983	0.179091	
300	0.899809	0.825896	0.91403	0.0159162	0.870809	-0.00829865	0.914021	0.179074	
310	0.899064	0.818981	0.914929	0.016502	0.869678	-0.00824471	0.911783	0.178844	
320	0.900369	0.813097	0.913775	0.0180624	0.870342	-0.00807437	0.913295	0.178955	
330	0.900194	0.816602	0.91235	0.0183574	0.870015	-0.00829267	0.911488	0.178897	
340	0.899257	0.818714	0.91264	0.0164702	0.871178	-0.00823111	0.914324	0.17914	
350	0.901425	0.832758	0.914447	0.0152588	0.870849	-0.00819535	0.912709	0.179069	
360	0.900928	0.812546	0.914943	0.018458	0.870431	-0.00833876	0.914149	0.178997	
370	0.899994	0.82916	0.91465	0.0160696	0.870649	-0.00805686	0.914731	0.179032	
380	0.899859	0.826949	0.91547	0.0159946	0.870402	-0.00814824	0.913934	0.17898	
390	0.900113	0.822599	0.912129	0.0154698	0.870912	-0.00829125	0.913901	0.179098	
400	0.900043	0.815172	0.913787	0.0166948	0.870296	-0.00824737	0.916736	0.178966	
410	0.899372	0.811393	0.915477	0.0171946	0.869263	-0.00819153	0.914665	0.178735	
420	0.899885	0.817922	0.913928	0.0161817	0.8711	-0.00821096	0.914693	0.179124	
430	0.901003	0.817281	0.914459	0.0164169	0.869589	-0.00812927	0.913016	0.178804	
440	0.900098	0.81993	0.914546	0.0170375	0.871122	-0.00828839	0.913637	0.179142	
450	0.899767	0.81625	0.915854	0.0179852	0.869258	-0.0082292	0.912066	0.17874	
460	0.899418	0.824976	0.913697	0.0157677	0.871937	-0.00811886	0.915266	0.179298	
470	0.90125	0.820512	0.912435	0.0156667	0.87071	-0.00822594	0.914143	0.179055	
480	0.899311	0.81816	0.911606	0.0166885	0.871339	-0.00826598	0.91707	0.179194	
490	0.899429	0.819323	0.914396	0.0170113	0.870699	-0.00812902	0.914235	0.17904	
500	0.899676	0.82024	0.912278	0.0166576	0.871091	-0.00830826	0.91388	0.179131	
510	0.900125	0.814497	0.914834	0.0177534	0.870762	-0.00830806	0.915577	0.179069	
520	0.899961	0.818095	0.917728	0.0169144	0.8708	-0.00834515	0.912519	0.179076	
530	0.900057	0.820818	0.911687	0.0160116	0.870333	-0.00836044	0.91568	0.178986	
540	0.899904	0.829675	0.912058	0.0153439	0.871321	-0.00827267	0.914083	0.179171	
550	0.90006	0.809444	0.913181	0.0175068	0.870562	-0.008162	0.914222	0.179011	
560	0.900728	0.835352	0.913338	0.0141474	0.870433	-0.00824078	0.912102	0.178995	
570	0.899658	0.814522	0.912495	0.0177266	0.870942	-0.00833825	0.914727	0.179115	
580	0.900404	0.824082	0.914564	0.0157673	0.870039	-0.00824196	0.913044	0.178905	
590	0.900747	0.824381	0.913393	0.0164758	0.871271	-0.00833291	0.91689	0.179168	
600	0.89975	0.82046	0.913827	0.0167229	0.870028	-0.00833988	0.913164	0.178908	
610	0.900675	0.820955	0.914334	0.0163948	0.870428	-0.00829382	0.91237	0.178995	
620	0.90004	0.818759	0.91123	0.0160039	0.8707	-0.00833064	0.913183	0.179046	
630	0.900209	0.820671	0.911979	0.0153582	0.870091	-0.00831883	0.916009	0.178941	
640	0.901253	0.828277	0.914225	0.0150053	0.870746	-0.00824044	0.912579	0.179047	
650	0.9002	0.816328	0.911534	0.0166134	0.871285	-0.00822348	0.918252	0.179173	
660	0.900229	0.823424	0.913012	0.0156111	0.870782	-0.00823802	0.913969	0.179069	
670	0.900039	0.805193	0.914265	0.0167938	0.871777	-0.00823053	0.916878	0.179266	
680	0.900895	0.826182	0.916794	0.0166153	0.870956	-0.0082535	0.915412	0.179106	
690	0.900901	0.824146	0.916326	0.0163933	0.870653	-0.00831989	0.91442	0.17903	
700	0.899907	0.810571	0.917074	0.0170433	0.870107	-0.00822121	0.914905	0.178949	
710	0.899552	0.819565	0.91128	0.0157324	0.870619	-0.00834956	0.913614	0.179041	
720	0.899826	0.820604	0.914129	0.0160815	0.871846	-0.00832387	0.91692	0.179319	
730	0.900529	0.817961	0.916903	0.0170192	0.871191	-0.00836977	0.915321	0.179163	
740	0.89955	0.827083	0.912289	0.0160523	0.87022	-0.00817064	0.912064	0.178954	
750	0.900042	0.818185	0.912456	0.016406	0.870055	-0.00817318	0.913176	0.178906	
760	0.899581	0.816054	0.91474	0.0174021	0.870607	-0.00828421	0.914262	0.179036	
770	0.899498	0.822954	0.912717	0.0155047	0.871114	-0.00823331	0.915641	0.179127	
780	0.901045	0.821413	0.916258	0.0176193	0.869679	-0.00808776	0.910966	0.178815	
790	0.899785	0.815965	0.912627	0.016463	0.871777	-0.0081768	0.91361	0.17925	
800	0.899811	0.820808	0.91326	0.0167622	0.870608	-0.00824093	0.913526	0.179017	
810	0.899878	0.816362	0.914703	0.0177787	0.871087	-0.00821577	0.914276	0.179121	
820	0.899876	0.818137	0.912382	0.0168811	0.870513	-0.00819203	0.91082	0.178993	
830	0.899385	0.812073	0.911036	0.0179989	0.870513	-0.00822776	0.910988	0.178987	
840	0.899768	0.820173	0.91238	0.0168755	0.870385	-0.00810674	0.916035	0.178965	
850	0.900023	0.818931	0.914826	0.0167937	0.871044	-0.00823161	0.915212	0.179115	
860	0.898523	0.807753	0.911367	0.0191868	0.869767	-0.008173	0.91373	0.178844	
870	0.899399	0.817419	0.91628	0.0176246	0.870339	-0.00815829	0.913231	0.178961	
880	0.899804	0.823253	0.914486	0.0167699	0.870796	-0.00802712	0.913424	0.179043	
890	0.90011	0.821421	0.914365	0.0165599	0.86945	-0.00831179	0.913884	0.178803	
900	0.900978	0.81958	0.915971	0.0155767	0.870011	-0.00830558	0.916176	0.178913	
910	0.89998	0.821934	0.915665	0.0166721	0.869061	-0.00822124	0.914841	0.178711	
920	0.899366	0.825254	0.911694	0.0159166	0.871135	-0.0081854	0.914089	0.179129	
930	0.899964	0.815289	0.913346	0.0176456	0.870277	-0.00823461	0.914578	0.178953	
940	0.901098	0.824366	0.913565	0.0169967	0.871225	-0.00829273	0.913101	0.179154	
950	0.900388	0.817271	0.914271	0.016572	0.870569	-0.00819305	0.914997	0.179006	
960	0.899149	0.815852	0.912557	0.0179445	0.869865	-0.00821554	0.913527	0.178873	
970	0.900026	0.822161	0.917409	0.0169176	0.870661	-0.00824307	0.913757	0.179043	
980	0.899424	0.820667	0.913724	0.0156851	0.870126	-0.00820143	0.912995	0.178917	
990	0.901286	0.814273	0.91495	0.0166686	0.871083	-0.00822888	0.914074	0.179119	
1000	0.900531	0.819798	0.914899	0.0161006	0.870215	-0.0081456	0.915402	0.178934	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #67 M.of.INITIAL=	0.22	M.of.NOISE=	-0.5
0	0.216518	0.216518	0.216518	2.11725e-007	0	0	0	0	
10	-0.835943	-0.915301	0.203541	0.24539	-0.696426	-0.912388	0.446387	0.454962	
20	-0.899471	-0.914253	-0.820964	0.0162259	-0.865143	-0.909526	0.0090531	0.178045	
30	-0.900115	-0.91298	-0.819925	0.0157903	-0.865787	-0.909475	0.00902929	0.178159	
40	-0.899932	-0.913107	-0.826144	0.0159808	-0.865577	-0.910089	0.00908085	0.178127	
50	-0.899505	-0.913902	-0.811441	0.017965	-0.865451	-0.910979	0.00904322	0.178111	
60	-0.900444	-0.914849	-0.816049	0.0161422	-0.865758	-0.909374	0.00906989	0.178168	
